userId,sessionId,bucket2Level,currentRound,hasBucket,msSinceGameStart,roundTimeRemaining,score,timestampMs,timestampReadable,velocity,vial1Level,vial2Level
P008,P008_1761010628683,,2,false,142426,29,2,2025-10-21 01:39:31,2025-10-21T01:39:31.109Z,0.3,69.1,69.1
P008,P008_1761010628683,,2,false,143425,28,2,2025-10-21 01:39:32,2025-10-21T01:39:32.108Z,0.3,68.8,68.8
P008,P008_1761010628683,,2,false,144426,28,2,2025-10-21 01:39:33,2025-10-21T01:39:33.109Z,0.3,68.5,68.5
P008,P008_1761010628683,,2,false,145425,27,2,2025-10-21 01:39:34,2025-10-21T01:39:34.108Z,0.3,68.2,68.2
P008,P008_1761010628683,,2,false,146425,27,2,2025-10-21 01:39:35,2025-10-21T01:39:35.108Z,0.3,67.9,67.9
P008,P008_1761010628683,,2,false,147424,26,2,2025-10-21 01:39:36,2025-10-21T01:39:36.107Z,0.3,67.6,67.6
P008,P008_1761010628683,,2,false,148424,26,2,2025-10-21 01:39:37,2025-10-21T01:39:37.107Z,0.3,67.3,67.3
P008,P008_1761010628683,,2,false,149424,25,2,2025-10-21 01:39:38,2025-10-21T01:39:38.107Z,0.3,67,67
P008,P008_1761010628683,,2,false,150425,25,2,2025-10-21 01:39:39,2025-10-21T01:39:39.108Z,0.3,66.7,66.7
P008,P008_1761010628683,,2,false,151425,24,2,2025-10-21 01:39:40,2025-10-21T01:39:40.108Z,0.3,66.4,66.4
P008,P008_1761010628683,,2,false,152433,24,2,2025-10-21 01:39:41,2025-10-21T01:39:41.116Z,0.3,66.1,66.1
P008,P008_1761010628683,,2,false,153425,23,2,2025-10-21 01:39:42,2025-10-21T01:39:42.108Z,0.3,65.8,65.8
P008,P008_1761010628683,,2,false,154427,23,2,2025-10-21 01:39:43,2025-10-21T01:39:43.110Z,0.3,65.5,65.5
P008,P008_1761010628683,,2,false,155424,22,2,2025-10-21 01:39:44,2025-10-21T01:39:44.107Z,0.3,65.2,65.2
P008,P008_1761010628683,,2,false,156428,22,2,2025-10-21 01:39:45,2025-10-21T01:39:45.111Z,0.3,64.9,64.9
P008,P008_1761010628683,,2,false,157425,21,2,2025-10-21 01:39:46,2025-10-21T01:39:46.108Z,0.3,64.6,64.6
P008,P008_1761010628683,,2,false,158425,21,2,2025-10-21 01:39:47,2025-10-21T01:39:47.108Z,0.3,64.3,64.3
P008,P008_1761010628683,,2,false,159427,20,2,2025-10-21 01:39:48,2025-10-21T01:39:48.110Z,0.3,64,64
P008,P008_1761010628683,,2,false,160427,19,2,2025-10-21 01:39:49,2025-10-21T01:39:49.110Z,0.3,63.7,63.7
P008,P008_1761010628683,,2,false,161424,18,2,2025-10-21 01:39:50,2025-10-21T01:39:50.107Z,0.3,63.4,63.4
P008,P008_1761010628683,,2,false,162425,18,2,2025-10-21 01:39:51,2025-10-21T01:39:51.108Z,0.3,63.1,63.1
P008,P008_1761010628683,,2,false,163425,17,2,2025-10-21 01:39:52,2025-10-21T01:39:52.108Z,0.3,62.8,62.8
P008,P008_1761010628683,,2,false,164425,17,2,2025-10-21 01:39:53,2025-10-21T01:39:53.108Z,0.3,62.5,62.5
P008,P008_1761010628683,,2,false,165425,16,2,2025-10-21 01:39:54,2025-10-21T01:39:54.108Z,0.3,62.2,62.2
P008,P008_1761010628683,,2,false,166424,16,2,2025-10-21 01:39:55,2025-10-21T01:39:55.107Z,0.3,61.9,61.9
P008,P008_1761010628683,,2,false,167424,15,2,2025-10-21 01:39:56,2025-10-21T01:39:56.107Z,0.3,61.6,61.6
P008,P008_1761010628683,,2,false,168424,15,2,2025-10-21 01:39:57,2025-10-21T01:39:57.107Z,0.3,61.3,61.3
P008,P008_1761010628683,,2,false,169425,14,2,2025-10-21 01:39:58,2025-10-21T01:39:58.108Z,0.3,61,61
P008,P008_1761010628683,,2,false,170425,14,2,2025-10-21 01:39:59,2025-10-21T01:39:59.108Z,0.3,60.7,60.7
P008,P008_1761010628683,,2,false,171424,13,2,2025-10-21 01:40:00,2025-10-21T01:40:00.107Z,0.3,60.4,60.4
P008,P008_1761010628683,,2,false,172424,13,2,2025-10-21 01:40:01,2025-10-21T01:40:01.107Z,0.3,60.1,60.1
P008,P008_1761010628683,,2,false,173424,12,2,2025-10-21 01:40:02,2025-10-21T01:40:02.107Z,0.3,59.8,59.8
P008,P008_1761010628683,,2,false,174425,12,2,2025-10-21 01:40:03,2025-10-21T01:40:03.108Z,0.3,59.5,59.5
P008,P008_1761010628683,,2,false,175424,11,2,2025-10-21 01:40:04,2025-10-21T01:40:04.107Z,0.3,59.2,59.2
P008,P008_1761010628683,,2,false,176425,11,2,2025-10-21 01:40:05,2025-10-21T01:40:05.108Z,0.3,58.9,58.9
P008,P008_1761010628683,,2,false,177425,10,2,2025-10-21 01:40:06,2025-10-21T01:40:06.108Z,0.3,58.6,58.6
P008,P008_1761010628683,,2,false,178425,10,2,2025-10-21 01:40:07,2025-10-21T01:40:07.108Z,0.3,58.3,58.3
P008,P008_1761010628683,,2,false,179427,9,2,2025-10-21 01:40:08,2025-10-21T01:40:08.110Z,0.3,58,58
P008,P008_1761010628683,,2,false,180425,8,2,2025-10-21 01:40:09,2025-10-21T01:40:09.108Z,0.3,57.7,57.7
P008,P008_1761010628683,,2,false,181424,8,2,2025-10-21 01:40:10,2025-10-21T01:40:10.107Z,0.3,57.4,57.4
P008,P008_1761010628683,,2,false,182424,7,2,2025-10-21 01:40:11,2025-10-21T01:40:11.107Z,0.3,57.1,57.1
P008,P008_1761010628683,,2,false,183425,7,2,2025-10-21 01:40:12,2025-10-21T01:40:12.108Z,0.3,56.8,56.8
P008,P008_1761010628683,,2,false,184424,6,2,2025-10-21 01:40:13,2025-10-21T01:40:13.107Z,0.3,56.5,56.5
P008,P008_1761010628683,,2,false,185425,6,2,2025-10-21 01:40:14,2025-10-21T01:40:14.108Z,0.3,56.2,56.2
P008,P008_1761010628683,,2,false,186425,5,2,2025-10-21 01:40:15,2025-10-21T01:40:15.108Z,0.3,55.9,55.9
P008,P008_1761010628683,,2,false,187427,5,2,2025-10-21 01:40:16,2025-10-21T01:40:16.110Z,0.3,55.6,55.6
P008,P008_1761010628683,,2,false,188425,4,2,2025-10-21 01:40:17,2025-10-21T01:40:17.108Z,0.3,55.3,55.3
P008,P008_1761010628683,,2,false,189425,4,2,2025-10-21 01:40:18,2025-10-21T01:40:18.108Z,0.3,55,55
P008,P008_1761010628683,,2,false,190425,3,2,2025-10-21 01:40:19,2025-10-21T01:40:19.108Z,0.3,54.7,54.7
P008,P008_1761010628683,,2,false,212434,3,2,2025-10-21 01:40:41,2025-10-21T01:40:41.117Z,0.3,54.4,54.4
